Latitude,Longitude,Elevation
29.03332000,-81.1824600,18.0
29.03333000,-81.1825100,18.0
29.03334000,-81.1825700,18.0
29.03334000,-81.1826400,19.0
29.03334000,-81.1826900,19.0
29.03332000,-81.1827600,19.0
29.03331000,-81.1828300,20.0
29.03329000,-81.1828800,20.0
29.03328000,-81.1829300,20.0
29.03327000,-81.1829900,20.0
29.03327000,-81.1830500,21.0
29.03332000,-81.1830900,21.0
29.03337000,-81.1831000,21.0
29.03342000,-81.1831000,21.0
29.03349000,-81.1831000,21.0
29.03354000,-81.1831100,21.0
29.03359000,-81.1831200,21.0
29.03365000,-81.1831400,22.0
29.03370000,-81.1831600,22.0
29.03375000,-81.1831700,23.0
29.03381000,-81.1831700,23.0
29.03386000,-81.1831700,24.0
29.03391000,-81.1831700,24.0
29.03395000,-81.1831500,24.0
29.03399000,-81.1831100,24.0
29.03402000,-81.1830800,24.0
29.03408000,-81.1830400,24.0
29.03413000,-81.1830300,24.0
29.03418000,-81.1830300,24.0
29.03424000,-81.1830300,24.0
29.03430000,-81.1830500,24.0
29.03435000,-81.1830800,23.0
29.03440000,-81.1831100,23.0
29.03444000,-81.1831400,23.0
29.03449000,-81.1831700,22.0
29.03454000,-81.1832000,21.0
29.03458000,-81.1832300,21.0
29.03464000,-81.1832500,20.0
29.03469000,-81.1832600,20.0
29.03487000,-81.1833800,19.0
29.03492000,-81.1833800,18.0
29.03497000,-81.1833800,18.0
29.03502000,-81.1833800,18.0
29.03507000,-81.1833800,17.0
29.03512000,-81.1833800,17.0
29.03517000,-81.1833700,17.0
29.03522000,-81.1833600,17.0
29.03528000,-81.1833400,17.0
29.03534000,-81.1833200,16.0
29.03541000,-81.1832800,16.0
29.03545000,-81.1832500,16.0
29.03549000,-81.1832100,16.0
29.03553000,-81.1831600,16.0
29.03556000,-81.1830900,17.0
29.03558000,-81.1830500,17.0
29.03560000,-81.1829800,17.0
29.03562000,-81.1829200,18.0
29.03565000,-81.1828800,18.0
29.03568000,-81.1828200,19.0
29.03571000,-81.1827700,19.0
29.03574000,-81.1827200,19.0
29.03575000,-81.1826600,19.0
29.03576000,-81.1826000,19.0
29.03577000,-81.1825500,19.0
29.03577000,-81.1824800,18.0
29.03577000,-81.1824100,17.0
29.03577000,-81.1823500,17.0
29.03575000,-81.1822800,16.0
29.03574000,-81.1822200,15.0
29.03571000,-81.1821500,15.0
29.03569000,-81.1821100,15.0
29.03565000,-81.1820600,14.0
29.03561000,-81.1820000,13.0
29.03558000,-81.1819700,13.0
29.03555000,-81.1819200,13.0
29.03552000,-81.1818700,13.0
29.03551000,-81.1818400,13.0
29.03539000,-81.1816100,15.0
29.03539000,-81.1815500,16.0
29.03539000,-81.1814900,16.0
29.03538000,-81.1814200,17.0
29.03535000,-81.1813600,17.0
29.03531000,-81.1813100,17.0
29.03527000,-81.1812700,17.0
29.03523000,-81.1812400,17.0
29.03519000,-81.1812000,17.0
29.03515000,-81.1811700,17.0
29.03510000,-81.1811200,17.0
29.03506000,-81.1810800,17.0
29.03502000,-81.1810300,17.0
29.03499000,-81.1809900,16.0
29.03496000,-81.1809400,16.0
29.03493000,-81.1809000,16.0
29.03490000,-81.1808600,15.0
29.03485000,-81.1808100,15.0
29.03481000,-81.1807700,15.0
29.03477000,-81.1807300,15.0
29.03472000,-81.1807000,15.0
29.03468000,-81.1806700,15.0
29.03463000,-81.1806600,15.0
29.03458000,-81.1806400,14.0
29.03452000,-81.1806400,14.0
29.03446000,-81.1806300,14.0
29.03440000,-81.1806200,14.0
29.03434000,-81.1806200,14.0
29.03429000,-81.1806200,14.0
29.03424000,-81.1806200,14.0
29.03415000,-81.1806000,14.0
29.03410000,-81.1805900,14.0
29.03405000,-81.1805800,14.0
29.03400000,-81.1805700,14.0
29.03395000,-81.1805700,14.0
29.03388000,-81.1805600,15.0
29.03389000,-81.1805200,15.0
29.03374000,-81.1804800,16.0
29.03356000,-81.1803700,17.0
29.03289000,-81.1798600,18.0
29.03254000,-81.1796500,20.0
29.03243000,-81.1796000,20.0
29.03230000,-81.1795700,20.0
29.03209000,-81.1795400,20.0
29.03190000,-81.1794700,18.0
29.03183000,-81.1794500,18.0
