Latitude,Longitude,Elevation
29.01514000,-81.4092400,20.0
29.01516000,-81.4094200,18.0
29.01515000,-81.4095300,17.0
29.01519000,-81.4096500,17.0
29.01523000,-81.4097000,17.0
29.01527000,-81.4097500,17.0
29.01529000,-81.4100000,18.0
29.01529000,-81.4100500,18.0
29.01530000,-81.4101100,18.0
29.01529000,-81.4102400,19.0
29.01527000,-81.4103100,19.0
29.01526000,-81.4103800,19.0
29.01525000,-81.4104500,20.0
29.01524000,-81.4105100,21.0
29.01522000,-81.4105900,21.0
29.01520000,-81.4106400,22.0
29.01516000,-81.4106800,22.0
29.01510000,-81.4107000,21.0
29.01501000,-81.4107600,22.0
29.01497000,-81.4108200,22.0
29.01490000,-81.4108600,21.0
29.01484000,-81.4109100,20.0
29.01483000,-81.4109800,20.0
29.01482000,-81.4110400,20.0
29.01483000,-81.4111500,19.0
29.01485000,-81.4112100,19.0
29.01489000,-81.4112500,20.0
29.01495000,-81.4113100,20.0
29.01503000,-81.4113500,21.0
29.01511000,-81.4113800,23.0
29.01518000,-81.4114100,24.0
29.01523000,-81.4114500,25.0
29.01526000,-81.4115100,25.0
29.01530000,-81.4116000,25.0
29.01531000,-81.4116200,25.0
29.01535000,-81.4118800,22.0
29.01542000,-81.4120300,21.0
29.01546000,-81.4121900,19.0
29.01551000,-81.4122900,19.0
29.01555000,-81.4123200,19.0
29.01562000,-81.4123400,19.0
29.01573000,-81.4123700,20.0
29.01583000,-81.4123600,21.0
29.01596000,-81.4123100,21.0
29.01606000,-81.4122300,21.0
29.01625000,-81.4121000,19.0
29.01632000,-81.4120700,19.0
29.01642000,-81.4120500,18.0
29.01647000,-81.4120400,17.0
29.01656000,-81.4120300,17.0
29.01662000,-81.4120100,16.0
29.01668000,-81.4120200,16.0
29.01677000,-81.4120600,16.0
29.01686000,-81.4120800,16.0
