Latitude,Longitude,Elevation
29.19269000,-81.0258800,12.0
29.19269000,-81.0259700,12.0
29.19269000,-81.0261100,12.0
29.19270000,-81.0262300,12.0
29.19270000,-81.0262600,12.0
29.19271000,-81.0262700,12.0
29.19271000,-81.0263100,11.0
29.19272000,-81.0263400,11.0
29.19274000,-81.0265200,11.0
29.19274000,-81.0266600,11.0
29.19274000,-81.0267400,11.0
29.19277000,-81.0267800,11.0
29.19289000,-81.0268100,12.0
29.19302000,-81.0268000,13.0
29.19311000,-81.0267700,13.0
29.19315000,-81.0267400,13.0
29.19322000,-81.0266500,13.0
29.19324000,-81.0266200,13.0
29.19329000,-81.0264800,13.0
29.19331000,-81.0263700,13.0
29.19333000,-81.0263500,13.0
29.19341000,-81.0262200,14.0
29.19342000,-81.0260400,14.0
29.19340000,-81.0259200,14.0
29.19340000,-81.0258900,14.0
29.19335000,-81.0257400,14.0
29.19331000,-81.0256100,14.0
29.19325000,-81.0254900,15.0
29.19323000,-81.0254800,15.0
29.19314000,-81.0254000,15.0
29.19309000,-81.0253900,15.0
29.19305000,-81.0253900,15.0
29.19301000,-81.0254200,15.0
29.19297000,-81.0254500,14.0
29.19292000,-81.0254800,14.0
29.19289000,-81.0254900,13.0
29.19284000,-81.0255700,13.0
29.19280000,-81.0255800,13.0
29.19277000,-81.0255700,12.0
29.19270000,-81.0255200,12.0
29.19270000,-81.0255000,12.0
29.19271000,-81.0254400,12.0
29.19271000,-81.0253700,12.0
29.19267000,-81.0252900,11.0
29.19267000,-81.0252800,11.0
