Latitude,Longitude,Elevation
28.92383000,-81.3323100,23.0
28.92350000,-81.3322900,21.0
28.92320000,-81.3323200,21.0
28.92297000,-81.3323600,20.0
28.92220000,-81.3323100,18.0
28.92201000,-81.3323400,17.0
28.92164000,-81.3324300,17.0
28.92140000,-81.3324300,19.0
28.92062000,-81.3323500,19.0
28.92023000,-81.3323800,20.0
28.91987000,-81.3324500,20.0
28.91949000,-81.3324500,19.0
28.91951000,-81.3323300,20.0
28.91947000,-81.3319700,21.0
28.91947000,-81.3319000,21.0
28.91947000,-81.3318200,21.0
28.91947000,-81.3317500,21.0
28.91947000,-81.3316700,21.0
28.91947000,-81.3315900,22.0
28.91947000,-81.3315200,22.0
28.91945000,-81.3314400,22.0
28.91945000,-81.3313400,23.0
28.91945000,-81.3312700,23.0
28.91945000,-81.3311900,24.0
28.91940000,-81.3311700,24.0
28.91940000,-81.3310400,25.0
28.91940000,-81.3309600,25.0
28.91940000,-81.3308600,25.0
28.91940000,-81.3307900,25.0
28.91940000,-81.3307100,24.0
28.91938000,-81.3306400,24.0
28.91938000,-81.3305600,23.0
28.91938000,-81.3304800,23.0
28.91938000,-81.3304100,22.0
28.91933000,-81.3302800,20.0
28.91931000,-81.3302100,20.0
28.91931000,-81.3301300,20.0
28.91931000,-81.3300500,19.0
28.91931000,-81.3299800,19.0
28.91931000,-81.3299000,19.0
28.91929000,-81.3298300,19.0
28.91929000,-81.3297300,19.0
28.91929000,-81.3296300,19.0
28.91929000,-81.3295200,19.0
28.91929000,-81.3294500,19.0
28.91929000,-81.3293700,20.0
28.91929000,-81.3292700,20.0
28.91929000,-81.3292000,20.0
28.91929000,-81.3291200,21.0
28.91931000,-81.3290700,21.0
28.91931000,-81.3289900,21.0
28.91931000,-81.3289200,21.0
28.91931000,-81.3288200,21.0
28.91931000,-81.3287400,21.0
28.91931000,-81.3286700,21.0
28.91929000,-81.3286200,21.0
28.91927000,-81.3285400,21.0
28.91925000,-81.3284900,21.0
28.91925000,-81.3284100,21.0
28.91922000,-81.3283600,21.0
28.91920000,-81.3283100,22.0
28.91918000,-81.3282600,22.0
28.91914000,-81.3282400,22.0
28.91905000,-81.3282100,22.0
28.91898000,-81.3282100,22.0
28.91894000,-81.3281600,22.0
28.91889000,-81.3281400,22.0
28.91887000,-81.3280900,22.0
